05-02-2012 15:15:14.697 INFO  ApplicationManager - Initializing applications: /opt/splunk/etc/apps
05-02-2012 15:15:15.763 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/install.log(.\d+)? into source::.*/var/log/install\.log(\.\d+)?
05-02-2012 15:15:15.770 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/lastlog(.\d+)? into source::.*/var/log/lastlog(\.\d+)?
05-02-2012 15:15:15.772 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/monthly.out(.\d+)? into source::.*/var/log/monthly\.out(\.\d+)?
05-02-2012 15:15:15.772 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/rpmpkgs(.\d+)? into source::.*/var/log/rpmpkgs(\.\d+)?
05-02-2012 15:15:15.772 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/sa/sar\d+ into source::.*/var/log/sa/sar\d+
05-02-2012 15:15:15.774 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/secure(.\d+)? into source::.*/var/log/secure(\.\d+)?
05-02-2012 15:15:15.775 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/secure.log(.\d+)? into source::.*/var/log/secure\.log(\.\d+)?
05-02-2012 15:15:15.775 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/(license_usage).log(.\d+)? into source::.*/var/log/splunk/(license_usage)\.log(\.\d+)?
05-02-2012 15:15:15.775 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/(web|report)_access.log into source::.*/var/log/splunk/(web|report)_access\.log
05-02-2012 15:15:15.776 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/(web|report)_service.log into source::.*/var/log/splunk/(web|report)_service\.log
05-02-2012 15:15:15.776 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/*crash-*.log into source::.*/var/log/splunk/[^/]*crash-[^/]*\.log
05-02-2012 15:15:15.776 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/audit.log(.\d+)? into source::.*/var/log/splunk/audit\.log(\.\d+)?
05-02-2012 15:15:15.776 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/btool.log(.\d+)? into source::.*/var/log/splunk/btool\.log(\.\d+)?
05-02-2012 15:15:15.776 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/intentions.log(.\d+)? into source::.*/var/log/splunk/intentions\.log(\.\d+)?
05-02-2012 15:15:15.777 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/license_audit.log(.\d+)? into source::.*/var/log/splunk/license_audit\.log(\.\d+)?
05-02-2012 15:15:15.777 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/metrics.log(.\d+)? into source::.*/var/log/splunk/metrics\.log(\.\d+)?
05-02-2012 15:15:15.777 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/python.log(.\d+)? into source::.*/var/log/splunk/python\.log(\.\d+)?
05-02-2012 15:15:15.777 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/scheduler.log(.\d+)? into source::.*/var/log/splunk/scheduler\.log(\.\d+)?
05-02-2012 15:15:15.779 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/searches.log into source::.*/var/log/splunk/searches\.log
05-02-2012 15:15:15.779 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/searchhistory.log(.\d+)? into source::.*/var/log/splunk/searchhistory\.log(\.\d+)?
05-02-2012 15:15:15.780 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/splunk_stdout.log into source::.*/var/log/splunk/splunk_stdout\.log
05-02-2012 15:15:15.780 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/splunk/splunkd_stderr.log into source::.*/var/log/splunk/splunkd_stderr\.log
05-02-2012 15:15:15.780 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/spooler(.\d+)? into source::.*/var/log/spooler(\.\d+)?
05-02-2012 15:15:15.781 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/weekly.out(.\d+)? into source::.*/var/log/weekly\.out(\.\d+)?
05-02-2012 15:15:15.781 INFO  PropertiesMapConfig - Expanded file pattern source::.../var/log/wtmp(.\d+)? into source::.*/var/log/wtmp(\.\d+)?
05-02-2012 15:15:15.781 INFO  PropertiesMapConfig - Expanded file pattern source::...stash into source::.*stash
05-02-2012 15:15:15.782 INFO  PropertiesMapConfig - Expanded file pattern source::...stash_new into source::.*stash_new
05-02-2012 15:15:15.782 INFO  PropertiesMapConfig - Expanded file pattern source::WMI... into source::WMI.*
05-02-2012 15:15:15.782 INFO  PropertiesMapConfig - Expanded file pattern source::WinEventLog... into source::WinEventLog.*
05-02-2012 15:15:15.962 WARN  SearchOperator:kv - Invalid key-value parser, ignoring it, transform_name='pool_member_src_ip2'
05-02-2012 15:15:15.963 WARN  SearchOperator:kv - Invalid key-value parser, ignoring it, transform_name='pool_name'
05-02-2012 15:15:16.081 INFO  UnifiedSearch - base lispy: [ AND index::summary_forwarders ]
05-02-2012 15:15:16.099 INFO  IndexProcessor - lazy loading index summary_forwarders
05-02-2012 15:15:16.101 INFO  BucketMover - initiatializing BucketMoverExecutor
05-02-2012 15:15:16.101 INFO  IndexScopedSearch - LISPY for index=summary_forwarders is lispy='[ AND ]' ct=1335946500 et=1335859200 lt=1335946500 dbsize=0
05-02-2012 15:15:16.102 INFO  SearchParser - PARSING: prestats first(sourceIp) as sourceIp first(connectionType) as connectionType first(sourcePort) as sourcePort first(build) as build first(version) as version first(os) as os first(arch) as arch max(lastConnected) as lastConnected max(lastReceived) as lastReceived sum(kb) as KB first(avg_eps) as eps by sourceHost guid
05-02-2012 15:15:16.105 INFO  SearchParser - PARSING: addinfo type=count label=prereport_events
05-02-2012 15:15:16.108 INFO  DispatchCommand - Not running in splunkd. Bundle replication not triggered.
05-02-2012 15:15:16.114 INFO  UserManager - Setting user context: splunk-system-user
05-02-2012 15:15:16.119 INFO  UserManager - Done setting user context: NULL -> splunk-system-user
05-02-2012 15:15:16.512 WARN  SearchOperator:kv - Invalid key-value parser, ignoring it, transform_name='pool_member_src_ip2'
05-02-2012 15:15:16.513 WARN  SearchOperator:kv - Invalid key-value parser, ignoring it, transform_name='pool_name'
05-02-2012 15:15:16.661 INFO  UnifiedSearch - base lispy: [ AND connections index::_internal source::*metrics.log tcpin ]
05-02-2012 15:15:16.662 INFO  IndexProcessor - lazy loading index _internal
05-02-2012 15:15:16.665 INFO  IndexScopedSearch - LISPY for index=_internal is lispy='[ AND connections source::*metrics.log tcpin ]' ct=1335946500 et=1335944700 lt=1335946500 dbsize=3
05-02-2012 15:15:16.672 INFO  SearchParser - PARSING: prestats first(sourceIp) as sourceIp first(connectionType) as connectionType first(sourcePort) as sourcePort first(build) as build first(version) as version first(os) as os first(arch) as arch max(_time) as lastConnected1 max(lastReceived) as lastReceived1 sum(kb) as kb by sourceHost guid
05-02-2012 15:15:16.672 INFO  SearchParser - PARSING: addinfo type=count label=prereport_events
05-02-2012 15:15:16.672 INFO  SearchParser - PARSING: fields keepcolorder=t "_time" "arch" "build" "connectionType" "guid" "kb" "lastReceived" "os" "prestats_reserved_*" "psrsvd_*" "sourceHost" "sourceIp" "sourcePort" "version"
05-02-2012 15:15:16.675 INFO  DispatchCommand - using single thread to setup ResultProviders
05-02-2012 15:15:16.678 INFO  UserManager - Setting user context: splunk-system-user
05-02-2012 15:15:16.678 INFO  UserManager - Done setting user context: splunk-system-user -> splunk-system-user
05-02-2012 15:15:16.678 INFO  DispatchCommand - Creating result provider for peer: local
05-02-2012 15:15:16.678 INFO  SearchParser - PARSING: litsearch index="_internal" source="*metrics.log" group=tcpin_connections _time>=1335944700.000 _time<1335946500.000 | eval  sourceHost=if(isnull(hostname), sourceHost,hostname)  | eval  connectionType=case(fwdType=="uf","universal forwarder", fwdType=="lwf", "lightweight forwarder",fwdType=="full", "heavy forwarder", connectionType=="cooked" or connectionType=="cookedSSL","Splunk forwarder", connectionType=="raw" or connectionType=="rawSSL","legacy forwarder") | eval  build=if(isnull(build),"n/a",build)  | eval  version=if(isnull(version),"pre 4.2",version)  | eval  guid=if(isnull(guid),sourceHost,guid)  | eval  os=if(isnull(os),"n/a",os) | eval  arch=if(isnull(arch),"n/a",arch)  | fields  connectionType sourceIp sourceHost sourcePort destPort kb tcp_eps tcp_Kprocessed tcp_KBps splunk_server build version os arch guid  | eval  lastReceived = if(kb>0, _time, null)  | addinfo  type=count label=prereport_events | fields  keepcolorder=t "_time" "arch" "build" "connectionType" "guid" "kb" "lastReceived" "os" "prestats_reserved_*" "psrsvd_*" "sourceHost" "sourceIp" "sourcePort" "version" | prestats  first(sourceIp) as sourceIp first(connectionType) as connectionType first(sourcePort) as sourcePort first(build) as build first(version) as version first(os) as os first(arch) as arch max(_time) as lastConnected1 max(lastReceived) as lastReceived1 sum(kb) as kb by sourceHost guid
05-02-2012 15:15:16.895 INFO  IndexScopedSearch - LISPY for index=_internal is lispy='[ AND connections source::*metrics.log tcpin ]' ct=1335946500 et=1335944700 lt=1335946500 dbsize=3
05-02-2012 15:15:16.895 INFO  SearchParser - PARSING: typer | tags
05-02-2012 15:15:16.918 INFO  FastTyper - found nodes count: comparisons=6, unique_comparisons=5, terms=4, unique_terms=4, phrases=12, unique_phrases=12, total leaves=22
05-02-2012 15:15:17.169 INFO  DispatchCommand - Successfully created result provider for peer: local in 0.491000 seconds
05-02-2012 15:15:17.170 INFO  UserManager - Unwound user context: splunk-system-user -> splunk-system-user
05-02-2012 15:15:17.181 INFO  DispatchCommand - Disk quota = 10485760000
05-02-2012 15:15:17.209 INFO  DatabaseDirectoryManager::Bucket - use_bloomfilter = true
05-02-2012 15:15:17.209 INFO  DatabaseDirectoryManager - bloomfilterpath = /opt/splunk/var/lib/splunk/_internaldb/db/hot_v1_21/bloomfilter
05-02-2012 15:15:17.209 INFO  DatabaseDirectoryManager::Bucket - bloomfilter does not eliminate bucket 21
05-02-2012 15:15:17.235 INFO  DatabaseDirectoryManager::Bucket - use_bloomfilter = true
05-02-2012 15:15:17.235 INFO  DatabaseDirectoryManager - bloomfilterpath = /opt/splunk/var/lib/splunk/_internaldb/db/db_1335946313_1335427284_20/bloomfilter
05-02-2012 15:15:17.235 INFO  DatabaseDirectoryManager::Bucket - bloomfilter does not eliminate bucket 20
05-02-2012 15:15:17.236 INFO  DatabaseDirectoryManager::Bucket - use_bloomfilter = true
05-02-2012 15:15:17.241 INFO  DatabaseDirectoryManager - bloomfilterpath = /opt/splunk/var/lib/splunk/_internaldb/db/db_1335945525_1335944105_19/bloomfilter
05-02-2012 15:15:17.241 INFO  DatabaseDirectoryManager::Bucket - bloomfilter does not eliminate bucket 19
05-02-2012 15:15:17.379 INFO  SearchOperator:kv - Trying to disable extractor name="(?i)^(?:[^ ]* ){2}(?:[+\-]\d+ )?(?P<log_level>[^ ]*)\s+(?P<component>[^ ]+) - (?P<message>.+)"
05-02-2012 15:15:17.379 INFO  SearchOperator:kv - Disabling extractor name="(?i)^(?:[^ ]* ){2}(?:[+\-]\d+ )?(?P<log_level>[^ ]*)\s+(?P<component>[^ ]+) - (?P<message>.+)" - it does not extract any of the required fields
05-02-2012 15:15:17.397 INFO  SearchOperator:kv - Trying to disable extractor name="(?<spent>\d+)ms$"
05-02-2012 15:15:17.398 INFO  SearchOperator:kv - Disabling extractor name="(?<spent>\d+)ms$" - it does not extract any of the required fields
05-02-2012 15:15:17.398 INFO  SearchOperator:kv - Trying to disable extractor name="access-extractions"
05-02-2012 15:15:17.399 INFO  SearchOperator:kv - 0 field name was modified. The first 0 is (format 'old'='new'):
05-02-2012 15:15:17.400 WARN  SearchOperator:kv - host is an indexed field, ignoring TOKENIZER
05-02-2012 15:15:17.400 WARN  SearchOperator:kv - index is an indexed field, ignoring TOKENIZER
05-02-2012 15:15:17.401 WARN  SearchOperator:kv - source is an indexed field, ignoring TOKENIZER
05-02-2012 15:15:17.401 WARN  SearchOperator:kv - sourcetype is an indexed field, ignoring TOKENIZER
05-02-2012 15:15:17.401 WARN  SearchOperator:kv - splunk_server is an indexed field, ignoring TOKENIZER
05-02-2012 15:15:17.453 INFO  SearchOperator:kv - 0 field name was modified. The first 0 is (format 'old'='new'):
05-02-2012 15:15:17.495 INFO  IndexScopedSearch - PREAD_HISTOGRAM: usec_1_8=229 usec_8_64=3 usec_64_512=0 usec_512_4096=0 usec_4096_32768=1 usec_32768_262144=0 usec_262144_INF=0  index=_internal
05-02-2012 15:15:17.571 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
05-02-2012 15:15:17.593 INFO  UserManager - Setting user context: splunk-system-user
05-02-2012 15:15:17.593 INFO  UserManager - Done setting user context: NULL -> splunk-system-user
05-02-2012 15:15:17.593 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
05-02-2012 15:15:17.593 INFO  DispatchCommand - DispatchManager::dispatchHasFinished(id='subsearch_scheduler__nobody__SplunkDeploymentMonitor_RE0gbWlzc2luZyBmb3J3YXJkZXJz_at_1335946500_8215e8a9940f2497_1335946516.1', username='splunk-system-user')
05-02-2012 15:15:17.600 INFO  SearchParser - PARSING: presort 10000 -auto(lastConnected)
05-02-2012 15:15:17.601 INFO  SearchParser - PARSING: fields keepcolorder=t "arch" "avg_eps" "build" "connectionType" "guid" "kb" "lastConnected" "lastReceived" "os" "prestats_reserved_*" "psrsvd_*" "sourceHost" "sourceIp" "sourcePort" "version"
05-02-2012 15:15:17.601 INFO  DispatchCommand - using single thread to setup ResultProviders
05-02-2012 15:15:17.602 INFO  UserManager - Setting user context: splunk-system-user
05-02-2012 15:15:17.602 INFO  UserManager - Done setting user context: splunk-system-user -> splunk-system-user
05-02-2012 15:15:17.602 INFO  DispatchCommand - Creating result provider for peer: local
05-02-2012 15:15:17.602 INFO  SearchParser - PARSING: litsearch index="summary_forwarders" | eval  _time = _time + 1800  | addinfo  type=count label=prereport_events | fields  keepcolorder=t "arch" "avg_eps" "build" "connectionType" "guid" "kb" "lastConnected" "lastReceived" "os" "prestats_reserved_*" "psrsvd_*" "sourceHost" "sourceIp" "sourcePort" "version" | prestats  first(sourceIp) as sourceIp first(connectionType) as connectionType first(sourcePort) as sourcePort first(build) as build first(version) as version first(os) as os first(arch) as arch max(lastConnected) as lastConnected max(lastReceived) as lastReceived sum(kb) as KB first(avg_eps) as eps by sourceHost guid
05-02-2012 15:15:17.892 INFO  IndexScopedSearch - LISPY for index=summary_forwarders is lispy='[ AND ]' ct=1335946500 et=1335859200 lt=1335946500 dbsize=0
05-02-2012 15:15:17.902 INFO  SearchParser - PARSING: typer | tags
05-02-2012 15:15:17.914 INFO  FastTyper - found nodes count: comparisons=6, unique_comparisons=5, terms=4, unique_terms=4, phrases=12, unique_phrases=12, total leaves=22
05-02-2012 15:15:18.121 INFO  DispatchCommand - Successfully created result provider for peer: local in 0.520000 seconds
05-02-2012 15:15:18.128 INFO  UserManager - Unwound user context: splunk-system-user -> splunk-system-user
05-02-2012 15:15:18.146 INFO  DispatchCommand - Disk quota = 10485760000
05-02-2012 15:15:18.227 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
05-02-2012 15:15:18.242 INFO  UserManager - Setting user context: splunk-system-user
05-02-2012 15:15:18.242 INFO  UserManager - Done setting user context: NULL -> splunk-system-user
05-02-2012 15:15:18.267 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
05-02-2012 15:15:18.269 INFO  DispatchCommand - DispatchManager::dispatchHasFinished(id='scheduler__nobody__SplunkDeploymentMonitor_RE0gbWlzc2luZyBmb3J3YXJkZXJz_at_1335946500_8215e8a9940f2497', username='splunk-system-user')
05-02-2012 15:15:18.270 INFO  UserManager - Unwound user context: splunk-system-user -> NULL
